type_similar,content_similar,Content_length_gap
0.2477013808198559,0.40657883469688044,-0.4118196496721629
0.3303027541057921,0.4799645364804011,-0.655635142691763
0.40698247779864216,0.5477926682309656,0.5231119401022438
0.11800899499752802,0.043061550072964284,-0.4466504343892486
0.34761118600954216,0.48037082334139475,-0.7179639153433901
0.2316988619367676,0.6362216091868574,-0.4429840359979764
0.175541831814762,0.31995862960334837,0.5359443344716964
0.4119093958168901,0.7289472207677482,0.07214493797576531
0.12722563262187914,0.11255791174263734,-0.7509615008648398
0.048061986020449504,0.2181660949870973,-0.4924804142801509
0.43470040178200003,0.16404194813593867,-0.4484836335848847
0.1783351850294126,0.13400992160567926,0.7119314572527613
0.14438946906945235,0.32250235866183374,0.5689419199931461
0.1979292645883248,0.0,-0.594222969637954
0.35392386783693935,0.20993189795822143,-0.46131602795433735
0.19584483732937905,0.6077429097518666,-0.5529759877361419
0.3065996485435912,0.5058433194696109,-0.3091604947165417
0.1016248543611264,0.0,-0.594222969637954
0.3689495370499221,0.33228294563945243,0.31229403260409333
0.18444713657572526,0.5563556800457361,1.3443851797472128
0.34145802732352676,0.5812838884214381,1.1060692843145208
0.41159994150620843,0.23281811494826926,-0.254164518847459
-0.013716551469932592,0.07247870683429654,-0.3769888649550771
0.28105109188203375,0.0,-0.594222969637954
0.20656079713860453,0.5435533640468516,-0.595139569235772
0.36379041709092264,0.0,-0.594222969637954
0.027771112836996226,0.0,-0.594222969637954
0.06101624157741618,0.34724362946630843,0.385622000429537
0.17191146580548422,0.08015125825182998,-0.07817739606639419
0.22181043022783334,0.34563191897138307,0.01164936451977429
0.21833444510538658,0.1720896624575628,0.03364775486740739
0.3540520258762335,0.34528739086997645,-0.4704820239325178
0.1939970328191142,0.09083252024770332,0.06664534038885704
0.47368508115535934,0.6373831028663199,-0.2889953035645447
-0.01190705875079742,0.12505961865794096,-0.43748443841106815
0.001258587324251525,0.2427666825824521,-0.7216303137346624
0.33370764179804374,0.23410562987998002,0.5689419199931461
0.13462683249610882,0.20559180414628175,-0.19550214458710405
0.1341322988257331,0.7753598176114921,-0.5071460078452397
0.15139178412696674,0.24823578644453584,-0.41731924725907116
0.5622838564408207,0.527900103256313,1.870513348894771
0.16809418665572423,0.02493125359328311,-0.14967216469620176
0.058460342554634226,0.00547796053758802,1.107902483510157
0.645513020743962,0.3358877864445644,1.6780274333529814
0.10525747317927568,-0.11215298853839531,0.20230208086592782
0.16240993470763213,-0.05239826509069011,-0.26883011241254773
0.044771526866172154,-0.18737365875053652,0.17113769454011427
0.03143334511309651,0.0,2.0180858841434763
0.3115704792337119,0.22883439919791793,0.5671087207975101
0.18373648284551433,0.09688642729193564,0.7137646564483974
0.49422115611789025,0.0,2.0006704917849336
0.40558592515201275,0.1473481638960064,-0.21200093734782888
0.5622838564408207,0.527900103256313,1.870513348894771
0.3268133343162143,0.23317486461828457,1.1225680770752458
0.29954069471091993,0.2853959829316666,1.7330234092220642
0.24089975480495363,0.0,2.0180858841434763
0.19576176577860155,0.016289954818465402,1.6211982582882627
0.3577625142672347,0.14875021700998148,1.1207348778796096
0.26678411766367327,0.37835535872178055,0.5121127449284273
0.1068010293386342,-0.04397318162490448,0.4002875939946257
0.39308513835590203,0.06689972056086811,1.709191819678795
0.4682228802959125,0.20824722057278258,0.2041352800615639
0.0732217858948327,-0.003327356093920081,1.5643690832235437
0.5601464523994133,0.3104444689848759,1.4378783387246534
0.07311948078367135,0.047326873810976305,-0.11117498158784385
0.0430902161225982,0.24977413677999138,0.31962682938663767
0.07311948078367135,0.047326873810976305,-0.11117498158784385
0.016190977966008643,-0.05888272152262857,1.4085471515944759
-0.017147596245389182,-0.058885744918276806,1.5772014775929963
0.21447573572966713,0.06352314980226417,1.6670282381791648
0.19576176577860155,0.016289954818465402,1.6211982582882627
-0.041260597168685575,0.0,2.0180858841434763
0.15777643135022668,0.018950740590206138,1.525871900115186
0.29934318684726774,0.07979856487748417,-0.07084459928384983
0.009173190916302018,-0.08546884149755717,0.9979105317719914
-0.010597378336370127,-0.047936966136942025,0.10147612510594278
0.028620114024170515,0.03922950506460745,1.3388855821603045
0.19576176577860155,0.15252713393365377,1.646863047027168
0.1381804852749403,0.0,2.0180858841434763
0.0023803525945098906,0.046426206107857526,1.5020403105719167
0.5482273155061046,0.34529803657830543,1.0309081172934411
0.3577625142672347,0.14875021700998148,1.1207348778796096
0.3685963287040031,0.1433704204840375,-0.03601381456676409
0.2909603064936914,0.18692422098413794,-0.2083345389565567
0.2224324510127241,0.21326993325360846,1.9878380974154808
0.19871060687997444,0.14493196264782565,0.43511837871171144
0.11933665589100606,0.20024477104734875,-0.6922991266044849
0.0011347848231632414,0.07283550783631165,1.472709123441739
0.48518136043340576,0.33285792735153075,0.14547290580120897
0.37318537933195484,0.12289323121864983,1.7971853810693275
0.29772984432366095,0.17192788240720513,0.9044173727945509
0.03977230369076682,-0.06006948888334006,1.2068952400745059
0.30039443826815393,0.21506933360535974,1.553369888049727
0.30957768448868106,0.21627162852006881,0.2719636503000993
0.016190977966008643,-0.05888272152262857,1.4085471515944759
0.05389258625003934,-0.0703558574925046,0.7027654612745808
0.14405833315435196,0.20148137369524047,0.906250571990187
0.13355316345404886,0.07920660490809837,1.9401749183289425
0.45811299536547684,0.46036896538522004,0.9209161655552757
0.5601464523994133,0.3104444689848759,1.4378783387246534
0.03848360586301002,0.04392003389070447,-0.67580033384376
0.06756149034750637,0.14374548953334007,-0.16250455906565442
0.17934400358908337,0.0,-0.5612253841165044
0.3084888488529484,0.3443684724782671,1.3682167692904819
0.44226636166368183,0.4667945008538575,-0.695965524995757
0.320574259845319,0.17344427167062593,-0.635469951539766
0.44226636166368183,0.4667945008538575,-0.695965524995757
-0.07671979989954768,0.13326943628820306,-0.3256592874772666
0.1106550044686416,0.14163307348322243,-0.6849663298219405
0.1859122991842828,0.37405243489779666,-0.635469951539766
0.05371074766454745,-0.005045211734424563,0.9172497671640035
0.46215552325226705,0.0,-0.5612253841165044
0.22722773047146064,0.423981540784704,1.7183578156569754
0.3171113602750166,0.31220624987628853,-0.07634419687075811
0.3936543799011884,0.3910519312666651,0.7192642540353056
0.11326872806976211,0.0,-0.5612253841165044
0.25578202009941936,0.3461055920843343,2.147326427435821
0.25578202009941936,0.3241780267651309,-0.11300818078347993
0.23434768248664312,0.19425484626358197,2.9264360855811598
0.21301995016092926,0.3756827911241169,-0.4869808166932426
0.25009895384673375,0.3328814161285716,-0.10384218480529948
0.21301995016092926,0.3756827911241169,-0.4869808166932426
0.21301995016092926,0.3756827911241169,-0.4869808166932426
0.25578202009941936,0.3241780267651309,-0.11300818078347993
-0.05232742720170174,0.14535967262940813,1.828349767395141
0.6169124653938386,0.06024267282770493,-0.6043055652139525
0.10007871022370372,0.30562105889866786,-0.24499852286927853
0.1443983036927181,0.18150659339510308,-0.4796480199106983
0.09010683465559814,0.05337755391546243,-0.7766262896037451
0.01799203523371591,0.11340456375594409,-0.5126456054321479
0.09782867817054033,0.1838443691188999,-0.6684675370612156
0.22722773047146064,0.423981540784704,1.7183578156569754
0.1224980383710879,0.18479937816470757,-0.6098051628008607
0.189936531956544,0.0,-0.5612253841165044
0.19791181288964052,0.31337905717874703,-0.04884620893621673
0.33976480332581294,0.3373939092710128,-0.2486649212605507
0.35831941427451863,0.05350529754812166,-0.24133212447800634
0.38550491850291896,0.21481322029220723,2.5836278359972105
0.42291707389516153,0.4496020704395627,-0.6886327282132126
0.3015068453569542,0.03470840956346039,-0.7729598912124729
0.4221696825969159,0.416917907841147,-0.7216303137346624
0.23664386607948357,0.3041127693860848,-0.5859735732575916
0.4289869412127989,0.3507400316011576,-0.554809186931778
0.4358521154783797,0.43430831327671937,-0.39348765771580196
0.2470145547262027,0.1344819944103487,-0.3879880601288937
0.19271067404630673,0.27478607519962284,-0.04884620893621673
0.28323303329364774,0.23492459190368012,0.12530771464921198
0.3359053857220521,0.29971637972918447,0.08497733234521795
0.013778933850966655,0.2635180500572544,-0.7711266920168368
0.4101667044570189,0.2658317751822381,-0.1680041566525627
0.4289869412127989,0.3507400316011576,-0.554809186931778
0.34033525473777515,0.1981220332876145,0.9997437309676276
0.3385245125454639,0.26801778085461486,-0.5529759877361419
0.4025839229188612,0.19300547484437205,-0.7729598912124729
0.3696338187672513,0.323172152638915,-0.695965524995757
0.4101667044570189,0.23460386982608358,-0.4521500319761569
0.1635829379078933,0.2569842566711199,-0.6519687443004909
0.3359053857220521,0.29971637972918447,0.08497733234521795
0.3087969704359716,0.29211317804648546,-0.5859735732575916
0.46068082364684715,0.07218861747049131,-0.3256592874772666
0.4101667044570189,0.23460386982608358,-0.4521500319761569
0.20764774468317007,0.29301482680368457,-0.1643377582612905
0.32209303947061374,0.2808354196012331,1.1427332682272426
0.23288699186914832,0.27939664835086103,-0.5089792070408757
0.01926516696554547,0.07106075993462699,0.9649129462505418
0.16984518614476884,0.2858936888317201,-0.5694747804968667
0.3832036474292362,0.15883177970533166,0.32512642697354593
0.5240550701755663,0.2280227515320028,-0.5383103941710532
0.5201577156815931,0.3113123222678836,-0.3843216617376215
0.23288699186914832,0.27939664835086103,-0.5089792070408757
-0.08521000543401953,0.020330075757283513,0.03364775486740739
0.5316836564561149,0.15262413571437153,0.43511837871171144
0.5239968202342193,0.23544108046123302,-0.5291443981928727
0.09462031982244618,0.21361499112856516,-0.5108124062365118
0.153680714019117,0.0745300978156906,-0.019515021806039267
0.25686546904400376,0.16858695749425992,2.167491618587818
0.46763728873890653,0.038620319025471146,-0.4393176376067042
0.3243242836648778,0.028770758281554624,1.0547397068367104
0.22787627994374418,0.2643658791197734,-0.7784594887993812
0.10646455053814803,0.1260331557529628,-0.29999449873836126
0.2413920460091551,0.16351805514625356,-0.6263039555615856
0.5557400591089118,0.25125150804710233,0.6221046966665927
0.5240550701755663,0.2280227515320028,-0.5383103941710532
0.14055062024020487,0.1562026346494334,1.1280676746621539
0.0933100012718107,0.08380336876551317,-0.6483023459092186
0.461977974620654,0.15637045917956297,-0.6501355451048547
0.3237929721912377,0.04827870510681982,1.111568881901429
0.17891925097268496,0.15391515605822495,-0.635469951539766
0.15770282498572677,0.19180798586080336,0.08314413314958186
0.11454975031374748,0.32837736515986155,-0.5493095893448697
-0.07720717074924087,0.0,-0.4622326275521554
0.1770451859408247,0.0,-0.4622326275521554
0.18811203023797235,0.10064759045284406,1.029074918097805
0.1694129629139191,0.2784271046835154,-0.7619606960386563
-0.01331534984145758,0.172248743803781,-0.40998645047652676
0.40870123840017125,0.24151656094456378,0.49011435458079416
0.0,0.16792404721047943,-0.7234635129302984
0.11115019447539193,0.06166666305356774,-0.39532085691143803
0.11098850916823262,0.10587146280499755,-0.4961468126714231
0.026650378479045545,0.0,-0.4622326275521554
0.15437583260736307,0.19959772182968666,-0.28716210436890865
0.2672972765075472,0.27417109126596095,-0.5493095893448697
0.06583633157726487,0.01231093629612753,0.0024833685415938315
0.461977974620654,0.15637045917956297,-0.6501355451048547
0.21130516301468674,0.1973255781665255,0.04464695004122394
0.15080991844592545,0.15171204542409727,-0.7087979193652097
0.563329380173388,0.1364277515456451,-0.6519687443004909
0.232097301421842,0.005010698269707142,0.16747129614884207
0.20463201831607966,0.3311163148183139,-0.6024723660183164
0.232097301421842,0.005010698269707142,0.16747129614884207
0.0658299612310719,0.0392737116871522,0.7229306524265778
0.48679777999748797,0.10594426837835387,1.111568881901429
0.05241684151777862,0.12942116084612543,-0.6849663298219405
0.1856642862919104,-0.02040389275789229,1.1354004714446984
0.07422214005908592,0.1509417657005419,-0.6904659274088488
0.2689741091488062,0.24582561988707702,-0.22116693332600934
0.22787627994374418,0.2643658791197734,-0.7784594887993812
-0.1255279704254357,-0.007709963241715466,2.710118580496101
0.29452979615613056,0.21079971600426414,0.9887445357938109
0.2947467908088463,0.1374958740641133,0.6771006725356755
0.5729099003633815,0.26212916766062166,1.010742926141444
0.15437583260736307,0.19959772182968666,-0.28716210436890865
0.23853264332339238,0.1635537741954734,-0.5126456054321479
0.20916768229982374,0.10072779950122678,-0.554809186931778
0.09657664513472738,0.05162902416109535,-0.6006391668226803
0.20962361477621708,0.1823237984049229,-0.21750053493473714
0.14914626719344,0.09873511172482358,-0.40632005208525457
0.2585463885622409,0.20214739418947658,0.5524431272324213
0.15748329950204362,0.0,0.085893931943036
0.25226228638766823,0.16697954908417645,-0.30366089712963346
0.2621761355432279,0.000869483034921912,-0.08917659124021075
0.20270425786906832,0.1702095912083029,-0.07267779847948592
0.2358395436651564,0.2902605701624634,-0.6831331306263044
0.1643487461692919,0.04963219780257564,-0.5639751829099585
0.15170206723698337,0.1425320700119528,-0.4466504343892486
0.05645561401092763,0.021357839840494615,-0.39348765771580196
0.20701547812279666,0.20317186131746517,-0.5878067724532277
0.0840848488567924,0.029480436271533177,-0.04884620893621673
0.09819470279191628,0.055558231581973455,-0.19550214458710405
0.3786224846114952,0.0,0.085893931943036
0.22192213979980002,0.17897846936946063,-0.3201596898903583
-0.02717434440234356,0.09093050344219954,-0.7491283016692037
0.07977196883868955,0.19596608285286524,-0.5768075772794111
0.2909166430951479,0.2840942315759156,-0.32749248667290265
0.3473778941519017,0.36573061446012145,-0.38615486093325757
0.1480145147301941,0.22302390902852903,-0.28532890517327253
0.24100547988871893,-0.04457864626190536,-0.34765767782489965
0.1797824672178868,0.130331180291157,-0.6171379595834051
0.30392877008531577,0.24166689820148568,-0.3128268931078139
0.1105001179899159,0.119636783464553,-0.2486649212605507
